2021-01-02,b'$AVNS in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://t.co/TTYRu4xCa9 #AvanosMedical #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/yjcUVN7SbH'
2021-01-01,b'$AVNS in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://t.co/gp4o13x8wl #AvanosMedical #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/PefhQkMZZS'
2020-12-31,"b'$AVNS enters a Downtrend because Momentum Indicator dropped below the 0 level on December 22, 2020. View odds for this and other indicators: https://t.co/J5cPh9TznL #AvanosMedical #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/ye0xViaUQZ'"
2020-12-31,b'$AVNS short interest ratio is 7.87 on 2019-05-31 https://t.co/yU83daQaAG'
2020-12-30,"b""Rose Above Previous Day's High today: $SRPT $SIVR $LE $DBC $ARVN $EIGR $KLAC $DALT $ICUI $COLM $UHS $AVNS $LRN $CIVB $FLY $PRGO $TRS $MDT $BHC $DHI ... https://t.co/TBYRpvrFqi"""
2021-01-08,"b""$AVNS's price moved above its 50-day Moving Average on September 14, 2020. View odds for this and other indicators: https://t.co/IaUhjgUCIT #AvanosMedical #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/6Ppy2dn727"""
2021-01-08,"b""$AVNS:\n\nNew Insider Filing on Avanos Medical, Inc.'s\n\nDirector\n\nWILLIAM A HAWKINS:\n\nhttps://t.co/xyJpYZStkF"""
2021-01-08,"b""$AVNS:\n\nNew Insider Filing on Avanos Medical, Inc.'s\n\nDirector\n\nHEIDI FIELDS:\n\nhttps://t.co/uorjnyUyeI"""
2021-01-08,b'Avanos Medical Inc. Shares Close in on 52-Week High - Market Mover https://t.co/3NM089vTpl $AVNS #stockmarket #kwhenfinance'
2021-01-08,"b""Rose Above Previous Day's High today: $USL $PD $PRLB $ATAC $XLRE $AVNS $UDN $PTLC $SHAK $SCU $PYPL $SYRS $EBON $FENY $SBIO $AAXN $U $RSG $DAO $EWX ... https://t.co/TBYRpvrFqi"""
2021-01-08,"b""$AVNS:\n\nNew Insider Filing on Avanos Medical, Inc.'s\n\nDirector\n\nMARIA SAINZ:\n\nhttps://t.co/3sCdRsmcLl"""
2021-01-08,b'$AVNS in Uptrend: Stochastic indicator leaves oversold zone. View odds for this and other indicators: https://t.co/DKnHY2oM1U #AvanosMedical #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/AnQbMQJhrt'
2021-01-07,"b""Rose Above Previous Day's High today: $ISRG $GRVY $BWB $DLR $KB $GCI $AGO $LEG $DFND $ERUS $PANW $AHH $AVNS $DT $FRGI $ENTG $LULU $TMUS $MELI $VRTX ... https://t.co/TBYRpvrFqi"""
2021-01-07,b'Avanos Medical to Present at the 39th Annual J.P. Morgan Healthcare Conference $AVNS https://t.co/CMtaMnXbjb'
