2021-01-02,b'RT @ZorTrades: Biggest YTD today winners; $BTBT $NVAX $BRPAW  $BLNK $GP $VLDRW $VXRT $BEEM $RIOT $CRDF $KIRK $TRIL $UAVS $GNPX $NIO $MARA $\xe2\x80\xa6'
2021-01-02,b'RT @ZorTrades: Biggest YTD today winners; $BTBT $NVAX $BRPAW  $BLNK $GP $VLDRW $VXRT $BEEM $RIOT $CRDF $KIRK $TRIL $UAVS $GNPX $NIO $MARA $\xe2\x80\xa6'
2021-01-02,"b'Biggest YTD today winners; $BTBT $NVAX $BRPAW  $BLNK $GP $VLDRW $VXRT $BEEM $RIOT $CRDF $KIRK $TRIL $UAVS $GNPX $NIO $MARA $VERI $PLUG $CELH $NLS. What are the common characteristics that they all have. $STUDY, bust some market myths.'"
2021-01-01,b'Added more $GRNV warrants yesterday. Games being played on Level 2 so I couldn\xe2\x80\x99t resist the opportunity to add. Averaged up and I may have too much of this but we shall see. Looking for a $BRPAW type move at merger announcement. GLTA Happy new year!'
2020-12-30,"b""And for today's dessert:\n\nTop 5 Warrant Gainers:\n$BTAQW +32.67%\n$PANA.WS +22.66%\n$TMPMW +21.49%\n$IPOE.WS +19.03%\n$FST.WS +17.43% \n\nTop 5 Warrant Losers:\n$BRPAW -18.84%\n$TOTAW -14.29%\n$DSACW -13.89%\n$LOACW -12.25%\n$TEKKW -12.20%\n\n(As of 4:00 PM EST - 2020/12/30)\n#SPAC #Warrants"""
2020-12-30,"b'Today I bagged up some $BRPAW, added to $GHIV, and started $GSAH / $GSAHW'"
2020-12-30,b'@wolverine @Wolfofwits $BRPAW. I am getting my ass kicked with them but I know they will eventually catch up'
2020-12-30,b'RT @MedicalStonks: I love me some $RLFTF but daayaaam have you seen $BRPAW $BRPA \xf0\x9f\x98\x82 https://t.co/CR2XiueLqR'
2020-12-30,b'I love me some $RLFTF but daayaaam have you seen $BRPAW $BRPA \xf0\x9f\x98\x82 https://t.co/CR2XiueLqR'
2020-12-28,b'RT @MedicalStonks: RCT data within the next two weeks!?! \xf0\x9f\x98\x9b $RLFTF $BRPA $BRPAW'
2020-12-27,b'RCT data within the next two weeks!?! \xf0\x9f\x98\x9b $RLFTF $BRPA $BRPAW'
2021-01-07,b'$BRPAW Needs to stop playing with my emotions and just go.'
2021-01-07,b'Currently up 8% through week 6 (was up around 14% after $BRPAW play but most of those gains washed away and the 8% gain is mostly attributed to $MARA). Will update current positions soon'
2021-01-07,b'RT @MedicalStonks: 3 weeks until I\xe2\x80\x99m picking out my Darth Vader outfit and a unicycle. $BRPAW $RLFTF https://t.co/s1hujpF86W'
2021-01-06,b'RT @MedicalStonks: $RLFTF $BRPA $BRPAW\nJavitt January hasn\xe2\x80\x99t even started yet. It\xe2\x80\x99s about to though. \xf0\x9f\x91\x80 \xf0\x9f\x94\xa5 \xf0\x9f\x8e\xaf https://t.co/k6jxsyDgLq'
2021-01-06,b'3 weeks until I\xe2\x80\x99m picking out my Darth Vader outfit and a unicycle. $BRPAW $RLFTF https://t.co/s1hujpF86W'
2021-01-06,b'RT @MedicalStonks: $RLFTF $BRPA $BRPAW\nJavitt January hasn\xe2\x80\x99t even started yet. It\xe2\x80\x99s about to though. \xf0\x9f\x91\x80 \xf0\x9f\x94\xa5 \xf0\x9f\x8e\xaf https://t.co/k6jxsyDgLq'
2021-01-06,b'RT @MedicalStonks: $RLFTF $BRPA $BRPAW\nJavitt January hasn\xe2\x80\x99t even started yet. It\xe2\x80\x99s about to though. \xf0\x9f\x91\x80 \xf0\x9f\x94\xa5 \xf0\x9f\x8e\xaf https://t.co/k6jxsyDgLq'
2021-01-06,b'$RLFTF $BRPA $BRPAW\nJavitt January hasn\xe2\x80\x99t even started yet. It\xe2\x80\x99s about to though. \xf0\x9f\x91\x80 \xf0\x9f\x94\xa5 \xf0\x9f\x8e\xaf https://t.co/k6jxsyDgLq'
