2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-08,0
2020-06-09,1
2020-06-10,0
2020-06-11,-1
2020-06-12,0
2020-06-15,0
2020-06-16,0
2020-06-17,1
2020-06-18,-1
2020-06-19,0
2020-06-22,1
2020-06-23,-1
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-29,-1
2020-06-30,-1
2020-07-01,-1
2020-07-02,0
2020-07-06,-1
2020-11-09,-1
2020-11-10,-1
2020-11-11,1
2020-11-12,-1
2020-11-13,-1
2020-11-16,-1
2020-11-17,1
2020-11-18,-1
2020-11-19,-1
2020-11-20,1
2020-11-23,1
2020-11-24,-1
2020-11-25,-1
2020-11-27,-1
2020-11-30,-1
2020-12-01,-1
2020-12-02,-1
2020-12-03,-1
2020-12-04,1
2020-12-07,-1
2020-12-08,-1
2020-12-09,-1
2020-12-10,1
2020-12-11,-1
2020-12-14,-1
2020-12-15,-1
2020-12-16,1
2020-12-17,1
2020-12-18,-1
2020-12-21,1
2020-12-22,1
2020-12-23,1
2020-12-24,-1
2020-12-28,1
2020-12-29,-1
2020-12-30,-1
2020-12-31,1
2021-01-04,-1
2021-01-05,1
2021-01-06,-1
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-15,0
2020-06-16,0
2020-06-17,0
2020-06-18,-1
2020-06-19,0
2020-06-22,1
2020-06-23,-1
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-29,0
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-11-09,-1
2020-11-10,-1
2020-11-11,1
2020-11-12,-1
2020-11-13,-1
2020-11-16,-1
2020-11-17,1
2020-11-18,-1
2020-11-19,-1
2020-11-20,1
2020-11-23,1
2020-11-24,-1
2020-11-25,-1
2020-11-27,-1
2020-11-30,-1
2020-12-01,-1
2020-12-02,-1
2020-12-03,-1
2020-12-04,1
2020-12-07,0
2020-12-08,-1
2020-12-09,-1
2020-12-10,1
2020-12-11,-1
2020-12-14,-1
2020-12-15,-1
2020-12-16,1
2020-12-17,1
2020-12-18,-1
2020-12-21,1
2020-12-22,1
2020-12-23,1
2020-12-24,-1
2020-12-28,0
2020-12-29,-1
2020-12-30,-1
2020-12-31,0
2021-01-04,-1
2021-01-05,1
2021-01-06,-1
2021-01-07,-1
2021-01-08,-1
2021-01-11,1
2021-01-12,-1
