Dec-10-20,08:18AM,Kitov Announces Name Change to Purple Biotech Ltd.
Nov-11-20,07:25AM,Kitov Pharma to Participate in November Investor Conferences
Nov-09-20,07:30AM,Kitov Expands Planned Phase 1/2 Clinical Trial of CM24 in Non-Small Cell Lung Cancer with New Cohort to Evaluate CM24 in Patients with Pancreatic Cancer Conducted with Bristol Myers Squibb
Oct-27-20,08:03AM,"Kitov Pharma Receives Notice of Allowance for a U.S. Patent Covering its Anti-Cancer Drug Candidate, NT219"
Oct-16-20,07:21AM,New Mechanism of Action Data for NT219 Presented at Epigenetics and Metabolism AACR Special Virtual Conference
Sep-08-20,07:10AM,Kitov Announces Dosing of First Patient in Phase 1/2 Clinical Trial of NT219 in Advanced Cancer Patients
Sep-04-20,08:00AM,"Kitov Pharma Receives Notice of Intention to Grant Two Patents in China Covering Companys Lead Oncology Assets, CM24 and NT219"
Aug-12-20,04:55PM,Kitov Pharma Announces ADS Ratio Change
Aug-11-20,07:15AM,Kitov Pharma Provides Corporate Update and Reports First Half 2020 Financial Results
Jul-09-20,07:30AM,Kitov Announces Initiation of Phase 1/2 Clinical Trial of NT219 in Advanced Cancer Patients
Jul-08-20,07:30AM,"Kitov Pharma Receives Notice of Intention to Grant a European Patent Covering CM24, its anti-CEACAM1 Antibody"
Jul-02-20,08:34AM,Kitov Pharma Issues CEO Shareholder Letter Providing Business Update
Jun-25-20,04:30PM,Kitov Closes $35.0 Million Registered Direct Offering
Jun-23-20,01:20PM,Kitov Announces $35.0 Million Registered Direct Offering
May-22-20,07:00AM,Kitov Announces U.S. FDA Acceptance of Investigational New Drug Application to Conduct Phase 1/2 Clinical Trial of NT219 in Multiple Types of Advanced Cancer Patients
May-20-20,07:30AM,Kitov Announces U.S. Commercial Launch of Consensi
May-19-20,08:05AM,Kitov to Present Preclinical Data on NT219 at American Association of Cancer Research Virtual Annual Meeting II
May-14-20,07:10AM,Kitov to Present Phase 1 Data on CM-24 in Patients with Advanced Cancer at American Society of Clinical Oncology 2020 Virtual Scientific Program
May-08-20,04:00PM,Kitov Closes $10 Million Registered Direct Offering
May-06-20,08:00AM,Kitov Announces $10 million Registered Direct Offering
Apr-20-20,08:05AM,Kitov Pharma Ltd. Announces Cash Proceeds of $6.5 Million from Exercise of Warrants
Mar-17-20,08:00AM,Kitov Closes $6.0 Million Public Offering
Mar-12-20,08:15AM,Kitov Pharma Provides Update on Planned U.S. Launch of Consensi and Provides Three-Year Revenue Forecast
Mar-12-20,08:00AM,Kitov Announces Pricing of $6.0 Million Public Offering
Feb-24-20,09:00AM,Kitov Pharma Expands Planned NT-219 Clinical Program for Difficult to Treat Cancers
Feb-11-20,07:00AM,Kitov Pharma Provides Corporate Update and Reports Full-Year 2019 Financial Results
Feb-03-20,08:20AM,"Kitov Pharma Receives Issue Notification for a U.S. Patent Covering its anti-CEACAM1 Cancer Drug, CM-24"
Jan-24-20,08:10AM,Kitov Pharma Receives Notice of Intention to Grant European Patent Covering the Use of NT-219 in Combination with EGFR Inhibitors
Jan-09-20,08:35AM,"Kitov Pharma Announces Appointment of Bertrand Liang, M.D., Ph.D., as Chief Medical Officer"
Jan-08-20,07:30AM,Kitov Pharma Announces Closing of FameWave Acquisition
Jan-08-20,07:00AM,Kitov Pharma Granted Additional 180-day Extension by Nasdaq to Comply with Bid Price Rule
Oct-11-19,08:54AM,Kitov Pharma Announces Amended Marketing and Distribution Agreement with Coeptis and Provides Update on the Upcoming Launch of Consensi in the U.S
Oct-02-19,08:20AM,"Kitov Pharma Appoints Eric K. Rowinsky, M.D., as Chairman of its Board"
Sep-09-19,08:30AM,Kitov Pharma Presents Newly Released Data for NT-219 in Reversing Pancreatic Cancer Drug Resistance
Sep-03-19,08:22AM,Kitov Pharma to Present at the H.C. Wainwright 21st Annual Healthcare Conference
