Dec-23-20,02:29PM,Can Canoo Subscribe Some Profitability to Its Name?
Dec-21-20,04:05PM,Electric Vehicle Company Canoo And Hennessy Capital Acquisition Corp. IV Announce Closing Of Business Combination
Dec-18-20,09:00AM,Hennessy Capital Acquisition Corp. IV Announces Overwhelming Support for Its Announced Business Combination With Canoo; Cash Proceeds to Exceed $625 Million Following Transaction Closing
Dec-18-20,07:04AM,Canoo Unveils Multi-Purpose Electric Delivery Vehicle Ahead Of SPAC Merger Plan
Dec-17-20,07:00AM,Hennessy Capital Acquisition Corp. IV Reminds Stockholders to Vote in Favor of the Business Combination with Canoo Holdings Ltd.
Dec-16-20,12:15PM,Roth Initiates Coverage of Canoo with $30 Price Target
Dec-08-20,03:40PM,Canoo CFO Balciunas Talks Post-Covid Mobility in IPO Edge EV Forum with Hope King
Dec-07-20,09:00AM,Hennessy Capital Acquisition Corp. IV Announces Effectiveness of Registration Statement and Record and Meeting Dates for Special Meeting of Stockholders to Approve Proposed Business Combination with Canoo Holdings Ltd.
Nov-24-20,04:05PM,Electric Vehicle Company Canoo To Present At The Credit Suisse 8th Annual Virtual Industrials Conference
Nov-20-20,08:00AM,Electric Vehicle Company Canoo to Present at the Jefferies Virtual Truck Summit
Nov-16-20,06:46PM,"SHAREHOLDER ALERT: WeissLaw LLP Reminds WTRE, TOTA, HCAC, and OAC Shareholders About Its Ongoing Investigations"
Nov-12-20,04:05PM,Electric Vehicle Company Canoo To Present At The Barclays Global Automotive Conference
Nov-10-20,02:51PM,"Join Fisker, XL Fleet, Blink, Canoo, QuantumScape, Romeo, Lordstown and More for IPO Edges EV Forum November 16"
Nov-06-20,10:17PM,"SHAREHOLDER ALERT: WeissLaw LLP Reminds TOTA, GMHI, HCAC, and GHIV Shareholders About Its Ongoing Investigations"
Oct-30-20,09:43PM,"SHAREHOLDER ALERT: WeissLaw LLP Reminds HCAC, TOTA, and LFAC Shareholders About Its Ongoing Investigations"
Oct-23-20,07:19PM,"SHAREHOLDER ALERT: WeissLaw LLP Reminds MNCL, HCAC, and TRNE Shareholders About Its Ongoing Investigations"
Oct-20-20,04:01PM,Electric Vehicle Company Canoo Announces Appointment Of Tony Aquila As Executive Chairman
Oct-17-20,10:32AM,"At US$11.69, Is It Time To Put Blue Bird Corporation (NASDAQ:BLBD) On Your Watch List?"
Oct-15-20,04:34PM,"SHAREHOLDER ALERT: WeissLaw LLP Reminds GMHI, TRNE, and HCAC Shareholders About Its Ongoing Investigations"
Sep-22-20,10:17AM,"IPO Edges Jannarone: Flashy SPAC Deals Carrying Market, But Dont Miss Haymaker  Cheddar TV"
Sep-14-20,04:05PM,Electric Vehicle Company Canoo To Present At The RBC Capital Markets Global Industrials Conference
Sep-09-20,04:24PM,Electric Vehicle Company Canoo To Present At The Cowen Global Transportation & Sustainable Mobility Conference
